,Date,Time,Race,Gender,Body_Size,Age_Range,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,City,State,Postcode,Temperature,humidity,windspeed,conditions,Formatted_Date,Datetime,isRain,DayOfWeek,HourInDay
89,27/11/2015,9:15:51,indian,male,thin,36.0,no_kids,big,red,casual,red,short_sleeve,green,short,clothes,5,10,no,32.0,4.0,15.0,2.95251175,101.7022091,1.0,Putrajaya,Putrajaya,62519,25.0,88.68,2.8,Partially cloudy,2015-11-27,2015-11-27 09:15:51,False,4,9
90,27/11/2015,10:22:32,malay,female,moderate,47.0,no_kids,big,white,casual,white,short_sleeve,blue,long,clothes,6,10,no,47.0,3.0,14.0,2.913029714,101.6475996,1.0,Sepang,Selangor,63000,26.4,86.89,3.5,Partially cloudy,2015-11-27,2015-11-27 10:22:32,False,4,10
91,27/11/2015,14:48:42,indian,male,moderate,55.0,no_kids,big,blue,casual,black,short_sleeve,grey,long,clothes,6,7,no,45.0,4.0,16.0,2.922427018,101.6568982,3.0,Sepang,Selangor,63000,30.5,68.6,5.1,Partially cloudy,2015-11-27,2015-11-27 14:48:42,False,4,14
92,27/11/2015,15:25:31,chinese,male,moderate,35.0,no_kids,big,white,casual,yellow,short_sleeve,black,short,clothes,3,9,no,28.0,1.0,11.0,2.944027507,101.639307,1.0,Sepang,Selangor,63200,30.5,66.21,6.5,Partially cloudy,2015-11-27,2015-11-27 15:25:31,False,4,15
93,27/11/2015,15:25:31,foreigner,male,moderate,37.0,no_kids,big,blue,casual,green,short_sleeve,black,long,blankets,6,8,yes,38.0,0.0,7.0,2.942753016,101.6378715,3.0,Sepang,Selangor,63200,30.5,66.24,6.5,Partially cloudy,2015-11-27,2015-11-27 15:25:31,False,4,15
94,27/11/2015,17:25:34,malay,male,moderate,32.0,no_kids,big,red,casual,white,short_sleeve,blue,long,blankets,3,7,no,45.0,4.0,14.0,2.947497383,101.6970239,3.0,Putrajaya,Putrajaya,62514,30.5,68.86,9.1,Partially cloudy,2015-11-27,2015-11-27 17:25:34,False,4,17
95,27/11/2015,17:30:51,indian,female,moderate,42.0,no_kids,big,white,casual,white,short_sleeve,black,long,blankets,3,7,no,20.0,4.0,10.0,2.93029128,101.7228455,1.0,Sepang,Selangor,63450,30.6,69.32,8.7,Partially cloudy,2015-11-27,2015-11-27 17:30:51,False,4,17
96,27/11/2015,17:30:51,indian,female,moderate,49.0,no_kids,big,black,casual,black,short_sleeve,green,short,blankets,3,7,no,12.0,5.0,8.0,2.948768008,101.6646102,2.0,Sepang,Selangor,61250,30.4,68.58,9.3,Partially cloudy,2015-11-27,2015-11-27 17:30:51,False,4,17
97,27/11/2015,18:40:46,chinese,male,thin,49.0,no_kids,big,white,formal,white,short_sleeve,black,long,clothes,4,10,no,13.0,4.0,20.0,2.949389954,101.6435494,3.0,Sepang,Selangor,63200,29.5,74.34,10.2,Partially cloudy,2015-11-27,2015-11-27 18:40:46,False,4,18
98,27/11/2015,18:40:46,chinese,female,moderate,36.0,no_kids,big,black,casual,black,short_sleeve,grey,long,clothes,6,7,no,51.0,2.0,21.0,2.933381522,101.6779067,2.0,Putrajaya,Putrajaya,62250,29.4,75.49,10.5,Partially cloudy,2015-11-27,2015-11-27 18:40:46,False,4,18
99,27/11/2015,19:20:57,chinese,male,moderate,49.0,no_kids,big,white,casual,white,short_sleeve,black,long,clothes,4,8,no,33.0,3.0,9.0,2.907847781,101.6326862,2.0,Sepang,Selangor,63000,28.4,77.26,5.9,Partially cloudy,2015-11-27,2015-11-27 19:20:57,False,4,19
100,27/11/2015,20:08:45,foreigner,female,moderate,35.0,no_kids,big,red,casual,red,long_sleeve,black,long,clothes,4,7,no,19.0,4.0,20.0,2.932540757,101.7348729,1.0,Sepang,Selangor,63450,27.4,81.09,5.4,Partially cloudy,2015-11-27,2015-11-27 20:08:45,False,4,20
101,27/11/2015,21:15:59,chinese,male,fat,31.0,no_kids,big,red,casual,blue,short_sleeve,black,long,clothes,3,8,yes,32.0,2.0,11.0,2.961100409,101.7171551,1.0,Sepang,Selangor,62500,27.4,81.52,4.4,Partially cloudy,2015-11-27,2015-11-27 21:15:59,False,4,21
102,27/11/2015,22:32:42,chinese,male,fat,49.0,no_kids,big,red,casual,blue,short_sleeve,black,long,clothes,3,9,yes,45.0,3.0,11.0,2.944453456,101.7435609,1.0,Sepang,Selangor,43650,27.4,83.72,5.5,Partially cloudy,2015-11-27,2015-11-27 22:32:42,False,4,22
103,27/11/2015,23:17:24,foreigner,male,moderate,32.0,no_kids,big,blue,casual,red,short_sleeve,black,short,clothes,3,9,no,55.0,0.0,20.0,2.907425896,101.6739155,2.0,Putrajaya,Putrajaya,62100,26.9,84.26,8.4,Partially cloudy,2015-11-27,2015-11-27 23:17:24,False,4,23
104,27/11/2015,23:23:43,foreigner,female,moderate,47.0,young,big,blue,casual,black,short_sleeve,black,long,clothes,5,8,no,52.0,3.0,21.0,2.96520119,101.6809331,3.0,Putrajaya,Putrajaya,62300,27.0,85.3,6.3,Partially cloudy,2015-11-27,2015-11-27 23:23:43,False,4,23
105,27/11/2015,23:50:39,indian,female,fat,44.0,young,big,black,casual,black,short_sleeve,blue,long,clothes,6,7,no,30.0,5.0,21.0,2.927732002,101.6633547,1.0,Sepang,Selangor,63200,27.0,84.71,7.5,Partially cloudy,2015-11-27,2015-11-27 23:50:39,False,4,23
106,28/11/2015,0:21:35,indian,female,thin,29.0,no_kids,big,white,casual,black,short_sleeve,brown,short,clothes,6,9,no,36.0,4.0,19.0,2.919783756,101.6763122,2.0,Putrajaya,Putrajaya,62100,27.0,82.08,7.4,Partially cloudy,2015-11-28,2015-11-28 00:21:35,False,5,0
107,28/11/2015,0:26:07,chinese,male,thin,42.0,no_kids,big,purple,casual,red,short_sleeve,white,short,blankets,6,8,no,47.0,1.0,12.0,2.933301166,101.7336638,2.0,Putrajaya,Putrajaya,62050,27.0,81.92,7.5,Partially cloudy,2015-11-28,2015-11-28 00:26:07,False,5,0
108,28/11/2015,0:53:14,indian,male,thin,37.0,young,big,orange,formal,red,short_sleeve,grey,long,clothes,6,9,no,58.0,1.0,8.0,2.937817507,101.7330304,3.0,Putrajaya,Putrajaya,62050,27.0,82.08,7.4,Partially cloudy,2015-11-28,2015-11-28 00:53:14,False,5,0
109,28/11/2015,0:53:14,chinese,female,thin,36.0,baby,big,white,casual,red,short_sleeve,black,long,blankets,3,8,no,60.0,5.0,15.0,2.942478632,101.6600064,3.0,Sepang,Selangor,61250,27.0,83.31,6.0,Partially cloudy,2015-11-28,2015-11-28 00:53:14,False,5,0
110,28/11/2015,1:07:40,malay,male,thin,48.0,no_kids,small,white,casual,black,short_sleeve,black,long,clothes,4,9,no,13.0,2.0,16.0,2.946975985,101.7462232,3.0,Majlis Perbandaran Kajang,Selangor,43000,26.4,86.89,4.1,Partially cloudy,2015-11-28,2015-11-28 01:07:40,False,5,1
111,28/11/2015,4:36:53,chinese,female,moderate,37.0,no_kids,big,green,casual,red,short_sleeve,black,long,blankets,6,7,no,29.0,4.0,10.0,2.905204264,101.6404512,1.0,Sepang,Selangor,63000,26.0,88.76,3.0,Partially cloudy,2015-11-28,2015-11-28 04:36:53,False,5,4
112,28/11/2015,4:36:53,indian,female,moderate,49.0,no_kids,big,green,casual,red,short_sleeve,red,short,clothes,3,9,no,31.0,0.0,14.0,2.932567874,101.7152646,3.0,Putrajaya,Putrajaya,62000,26.0,88.76,3.0,Partially cloudy,2015-11-28,2015-11-28 04:36:53,False,5,4
113,28/11/2015,4:39:27,chinese,male,thin,42.0,no_kids,big,red,casual,black,long_sleeve,blue,long,clothes,4,8,no,38.0,0.0,10.0,2.924511937,101.732014,1.0,Sepang,Selangor,63450,26.0,88.76,3.1,Partially cloudy,2015-11-28,2015-11-28 04:39:27,False,5,4
114,28/11/2015,4:39:27,indian,male,thin,54.0,no_kids,big,white,casual,blue,short_sleeve,blue,long,blankets,5,7,no,30.0,0.0,7.0,2.918959965,101.695205,2.0,Putrajaya,Putrajaya,62150,26.0,88.76,3.0,Partially cloudy,2015-11-28,2015-11-28 04:39:27,False,5,4
115,28/11/2015,5:18:18,indian,male,moderate,49.0,no_kids,big,green,casual,blue,short_sleeve,black,short,clothes,6,10,no,14.0,2.0,7.0,2.973086349,101.7149104,3.0,Sepang,Selangor,62502,25.1,90.97,3.8,Partially cloudy,2015-11-28,2015-11-28 05:18:18,False,5,5
116,28/11/2015,9:01:39,foreigner,male,moderate,33.0,no_kids,big,white,casual,white,short_sleeve,blue,long,clothes,3,7,no,39.0,2.0,7.0,2.959954328,101.7246681,3.0,Sepang,Selangor,62500,27.0,83.68,2.3,Partially cloudy,2015-11-28,2015-11-28 09:01:39,False,5,9
117,28/11/2015,9:30:00,malay,female,fat,38.0,toddler,big,red,casual,red,short_sleeve,grey,long,clothes,3,8,no,43.0,4.0,16.0,2.950237161,101.6387785,1.0,Sepang,Selangor,47120,27.0,83.68,2.9,Partially cloudy,2015-11-28,2015-11-28 09:30:00,False,5,9
118,28/11/2015,11:03:01,indian,female,fat,46.0,young,big,pink,casual,white,short_sleeve,black,long,blankets,5,10,no,18.0,1.0,14.0,2.963065577,101.6500891,3.0,Sepang,Selangor,47110,30.8,67.19,6.3,Partially cloudy,2015-11-28,2015-11-28 11:03:01,False,5,11
119,28/11/2015,11:03:01,indian,female,fat,36.0,young,big,pink,casual,white,short_sleeve,black,long,blankets,5,10,no,31.0,5.0,11.0,2.91193509,101.6930298,2.0,Putrajaya,Putrajaya,62100,30.8,67.35,6.9,Partially cloudy,2015-11-28,2015-11-28 11:03:01,False,5,11
120,28/11/2015,11:03:57,chinese,female,fat,46.0,no_kids,big,blue,casual,brown,long_sleeve,black,long,blankets,5,7,no,25.0,0.0,7.0,2.915943763,101.665955,1.0,Sepang,Selangor,62100,30.8,67.32,6.8,Partially cloudy,2015-11-28,2015-11-28 11:03:57,False,5,11
121,28/11/2015,11:33:31,indian,female,moderate,45.0,no_kids,big,green,casual,blue,short_sleeve,blue,short,clothes,5,9,yes,48.0,0.0,21.0,2.949879983,101.6626198,3.0,Sepang,Selangor,62300,30.8,67.23,6.5,Partially cloudy,2015-11-28,2015-11-28 11:33:31,False,5,11
122,28/11/2015,13:01:41,chinese,male,moderate,49.0,no_kids,big,white,casual,white,short_sleeve,black,short,clothes,6,8,yes,18.0,3.0,17.0,2.916256362,101.6290349,1.0,Sepang,Selangor,63000,30.4,67.01,5.9,Partially cloudy,2015-11-28,2015-11-28 13:01:41,False,5,13
123,28/11/2015,14:50:23,malay,female,fat,46.0,no_kids,big,black,casual,orange,long_sleeve,white,long,clothes,6,9,no,35.0,4.0,14.0,2.921514148,101.688213,1.0,Putrajaya,Putrajaya,62100,31.2,66.66,6.3,Partially cloudy,2015-11-28,2015-11-28 14:50:23,False,5,14
124,28/11/2015,14:53:57,indian,female,fat,55.0,no_kids,small,white,traditional,red,short_sleeve,black,long,clothes,5,9,no,26.0,2.0,11.0,2.956438008,101.6908981,2.0,Putrajaya,Putrajaya,61250,31.3,65.29,5.7,Partially cloudy,2015-11-28,2015-11-28 14:53:57,False,5,14
125,28/11/2015,14:56:42,indian,female,moderate,44.0,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,8,no,36.0,3.0,9.0,2.919716262,101.7380717,1.0,Sepang,Selangor,63450,31.1,67.23,6.5,Partially cloudy,2015-11-28,2015-11-28 14:56:42,False,5,14
126,28/11/2015,14:58:17,indian,female,moderate,55.0,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,8,no,11.0,4.0,19.0,2.957823618,101.7397833,3.0,Sepang,Selangor,62500,31.3,65.92,6.0,Partially cloudy,2015-11-28,2015-11-28 14:58:17,False,5,14
127,28/11/2015,16:16:37,chinese,male,moderate,54.0,no_kids,big,red,casual,yellow,short_sleeve,black,long,clothes,4,8,yes,32.0,2.0,20.0,2.960956877,101.705177,2.0,Putrajaya,Putrajaya,62502,28.5,83.84,6.6,Partially cloudy,2015-11-28,2015-11-28 16:16:37,False,5,16
128,28/11/2015,18:01:45,foreigner,male,fat,54.0,no_kids,big,red,formal,blue,long_sleeve,black,long,blankets,4,10,no,42.0,3.0,21.0,2.916161793,101.6329052,1.0,Sepang,Selangor,63000,28.0,86.84,3.6,Partially cloudy,2015-11-28,2015-11-28 18:01:45,False,5,18
129,28/11/2015,18:39:28,foreigner,male,fat,28.0,no_kids,big,white,traditional,grey,long_sleeve,grey,long,clothes,4,7,no,40.0,2.0,14.0,2.93648461,101.7437368,3.0,Sepang,Selangor,63450,28.0,87.21,3.6,Partially cloudy,2015-11-28,2015-11-28 18:39:28,False,5,18
130,28/11/2015,19:20:54,indian,male,fat,38.0,young,big,purple,casual,red,short_sleeve,black,long,blankets,6,10,yes,56.0,0.0,14.0,2.966765123,101.6565403,1.0,Sepang,Selangor,47110,28.0,85.94,3.1,Partially cloudy,2015-11-28,2015-11-28 19:20:54,False,5,19
131,28/11/2015,21:02:03,chinese,female,moderate,53.0,no_kids,big,white,casual,red,short_sleeve,grey,long,clothes,5,8,no,33.0,0.0,11.0,2.951017612,101.6778879,2.0,Putrajaya,Putrajaya,61250,27.0,88.84,1.9,Partially cloudy,2015-11-28,2015-11-28 21:02:03,False,5,21
132,28/11/2015,21:44:36,indian,male,fat,39.0,no_kids,big,pink,casual,black,short_sleeve,blue,long,clothes,5,7,no,39.0,2.0,16.0,2.952553114,101.6422005,1.0,Sepang,Selangor,47120,27.0,88.84,1.7,Partially cloudy,2015-11-28,2015-11-28 21:44:36,False,5,21
133,28/11/2015,22:12:27,indian,male,fat,46.0,no_kids,big,pink,casual,white,short_sleeve,white,short,clothes,5,8,no,41.0,4.0,20.0,2.942448724,101.6682981,1.0,Sepang,Selangor,62300,27.0,88.84,1.8,Partially cloudy,2015-11-28,2015-11-28 22:12:27,False,5,22
134,29/11/2015,1:25:34,chinese,male,fat,43.0,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,57.0,0.0,16.0,2.957848499,101.6967363,1.0,Putrajaya,Putrajaya,62502,26.5,85.99,6.7,Partially cloudy,2015-11-29,2015-11-29 01:25:34,False,6,1
135,29/11/2015,1:25:34,foreigner,male,thin,44.0,no_kids,small,brown,casual,grey,short_sleeve,brown,short,clothes,5,7,no,27.0,0.0,13.0,2.913288621,101.7112219,1.0,Sepang,Selangor,62150,26.7,85.03,7.8,Partially cloudy,2015-11-29,2015-11-29 01:25:34,False,6,1
136,29/11/2015,2:44:59,foreigner,male,thin,39.0,no_kids,small,brown,formal,grey,short_sleeve,brown,short,clothes,5,10,no,12.0,5.0,20.0,2.942797402,101.703617,2.0,Putrajaya,Putrajaya,62519,26.5,86.33,6.4,Partially cloudy,2015-11-29,2015-11-29 02:44:59,False,6,2
137,29/11/2015,3:47:21,chinese,female,moderate,54.0,toddler,big,pink,casual,white,short_sleeve,red,short,blankets,3,10,no,23.0,2.0,20.0,2.914832576,101.6571906,3.0,Sepang,Selangor,62200,26.0,88.76,4.8,Partially cloudy,2015-11-29,2015-11-29 03:47:21,False,6,3
138,29/11/2015,4:02:14,indian,female,fat,43.0,no_kids,small,white,traditional,red,short_sleeve,black,long,clothes,5,10,no,33.0,0.0,11.0,2.951126262,101.6804765,1.0,Putrajaya,Putrajaya,61250,26.0,91.26,1.9,Partially cloudy,2015-11-29,2015-11-29 04:02:14,False,6,4
139,29/11/2015,4:03:48,indian,female,fat,49.0,no_kids,big,white,formal,purple,long_sleeve,black,long,clothes,6,7,no,17.0,4.0,9.0,2.961989377,101.743933,2.0,Majlis Perbandaran Kajang,Selangor,43650,26.0,90.99,2.1,Partially cloudy,2015-11-29,2015-11-29 04:03:48,False,6,4
140,29/11/2015,4:03:48,indian,female,moderate,39.0,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,7,no,45.0,5.0,13.0,2.962255283,101.6477195,2.0,Sepang,Selangor,47110,26.0,91.85,1.5,Partially cloudy,2015-11-29,2015-11-29 04:03:48,False,6,4
141,29/11/2015,4:04:37,indian,male,fat,45.0,young,big,purple,casual,red,short_sleeve,black,long,blankets,6,10,yes,23.0,4.0,12.0,2.967509037,101.6319238,2.0,Sepang,Selangor,47120,26.0,92.14,1.4,Partially cloudy,2015-11-29,2015-11-29 04:04:37,False,6,4
142,29/11/2015,4:05:59,indian,male,fat,35.0,no_kids,big,pink,casual,black,short_sleeve,blue,long,clothes,5,8,no,23.0,4.0,13.0,2.952819537,101.6785248,3.0,Putrajaya,Putrajaya,61250,26.0,91.32,1.9,Partially cloudy,2015-11-29,2015-11-29 04:05:59,False,6,4
143,29/11/2015,4:06:04,chinese,male,fat,54.0,no_kids,big,red,casual,orange,short_sleeve,blue,long,clothes,4,8,no,47.0,2.0,12.0,2.947388329,101.70827,2.0,Putrajaya,Putrajaya,62000,26.0,90.94,2.1,Partially cloudy,2015-11-29,2015-11-29 04:06:04,False,6,4
144,29/11/2015,4:06:04,indian,male,moderate,54.0,no_kids,big,red,formal,blue,long_sleeve,black,long,clothes,3,8,no,16.0,4.0,10.0,2.945465165,101.7045463,2.0,Putrajaya,Putrajaya,62519,26.0,90.93,2.2,Partially cloudy,2015-11-29,2015-11-29 04:06:04,False,6,4
145,29/11/2015,4:06:04,indian,male,moderate,43.0,no_kids,big,green,casual,green,short_sleeve,brown,long,clothes,6,9,no,51.0,2.0,16.0,2.946541226,101.6917668,3.0,Putrajaya,Putrajaya,62514,26.0,91.06,2.1,Partially cloudy,2015-11-29,2015-11-29 04:06:04,False,6,4
146,29/11/2015,4:06:19,chinese,female,moderate,44.0,young,big,white,casual,green,short_sleeve,pink,short,clothes,4,7,no,59.0,2.0,9.0,2.944665188,101.6497865,1.0,Sepang,Selangor,63200,26.0,91.41,1.8,Partially cloudy,2015-11-29,2015-11-29 04:06:19,False,6,4
147,29/11/2015,4:06:22,chinese,female,moderate,55.0,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,8,no,27.0,3.0,18.0,2.960245312,101.650655,1.0,Sepang,Selangor,47110,26.0,91.78,1.6,Partially cloudy,2015-11-29,2015-11-29 04:06:22,False,6,4
148,29/11/2015,4:06:22,chinese,male,fat,46.0,no_kids,big,blue,formal,white,short_sleeve,black,short,clothes,3,8,yes,38.0,0.0,12.0,2.912612632,101.73886,1.0,Sepang,Selangor,63450,26.0,90.1,2.7,Partially cloudy,2015-11-29,2015-11-29 04:06:22,False,6,4
149,29/11/2015,4:07:46,chinese,male,thin,40.0,no_kids,big,blue,formal,white,short_sleeve,black,short,clothes,3,9,yes,30.0,2.0,11.0,2.955030372,101.6486871,1.0,Sepang,Selangor,47120,26.0,91.67,1.7,Partially cloudy,2015-11-29,2015-11-29 04:07:46,False,6,4
150,29/11/2015,4:08:31,malay,female,thin,29.0,baby,big,white,formal,white,short_sleeve,red,short,blankets,6,8,no,46.0,4.0,15.0,2.911674091,101.7032283,1.0,Sepang,Selangor,62150,26.0,90.23,2.6,Partially cloudy,2015-11-29,2015-11-29 04:08:31,False,6,4
151,29/11/2015,4:08:31,malay,female,thin,44.0,baby,big,white,formal,white,short_sleeve,red,short,blankets,6,7,no,20.0,5.0,9.0,2.922173465,101.7419733,2.0,Sepang,Selangor,63450,26.0,90.26,2.6,Partially cloudy,2015-11-29,2015-11-29 04:08:31,False,6,4
152,29/11/2015,4:08:31,malay,female,thin,50.0,baby,big,blue,formal,orange,short_sleeve,red,short,blankets,4,10,no,44.0,0.0,18.0,2.95940508,101.6576167,3.0,Sepang,Selangor,62300,26.0,91.68,1.7,Partially cloudy,2015-11-29,2015-11-29 04:08:31,False,6,4
153,29/11/2015,9:46:09,malay,male,thin,46.0,no_kids,big,yellow,casual,grey,short_sleeve,blue,long,clothes,6,10,no,37.0,5.0,13.0,2.949483544,101.6490291,1.0,Sepang,Selangor,47120,28.0,81.39,7.3,Partially cloudy,2015-11-29,2015-11-29 09:46:09,False,6,9
154,09/12/2015,15:21:37,malay,male,thin,37.0,no_kids,small,blue,casual,blue,short_sleeve,blue,long,blankets,6,10,no,27.0,1.0,21.0,2.930503683,101.6346431,1.0,Sepang,Selangor,63000,32.4,65.51,11.5,Partially cloudy,2015-12-09,2015-12-09 15:21:37,False,2,15
155,09/12/2015,20:05:46,malay,female,moderate,45.0,no_kids,small,white,casual,red,long_sleeve,black,long,clothes,3,10,no,41.0,3.0,21.0,3.119247795,101.7343064,1.0,Kuala Lumpur,Kuala Lumpur,51500,25.1,93.92,2.9,"Rain, Partially cloudy",2015-12-09,2015-12-09 20:05:46,True,2,20
156,14/01/2016,22:13:17,foreigner,female,moderate,57.0,toddler,small,blue,traditional,blue,long_sleeve,green,long,clothes,3,9,no,37.0,4.0,15.0,3.173422155,101.7178909,2.0,Kuala Lumpur,Kuala Lumpur,10024,25.3,93.4,1.8,Partially cloudy,2016-01-14,2016-01-14 22:13:17,False,3,22
157,06/02/2016,1:20:49,foreigner,female,fat,33.0,toddler,small,white,casual,red,short_sleeve,red,short,blankets,4,8,yes,57.0,3.0,10.0,3.091975901,101.699156,3.0,Kuala Lumpur,Kuala Lumpur,57100,25.0,94.19,2.4,Partially cloudy,2016-02-06,2016-02-06 01:20:49,False,5,1
158,09/01/2016,18:20:30,chinese,female,fat,32.0,toddler,big,pink,formal,yellow,short_sleeve,black,long,blankets,5,10,no,43.0,4.0,10.0,3.141551533,101.7676775,1.0,Majlis Perbandaran Ampang Jaya,Selangor,68000,28.7,75.79,12.5,Partially cloudy,2016-01-09,2016-01-09 18:20:30,False,5,18
159,27/02/2016,23:33:52,chinese,female,thin,23.0,toddler,big,brown,casual,orange,long_sleeve,black,short,blankets,6,8,yes,28.0,1.0,19.0,3.136323286,101.7015956,3.0,Kuala Lumpur,Kuala Lumpur,50150,27.1,83.19,3.1,Partially cloudy,2016-02-27,2016-02-27 23:33:52,False,5,23
160,20/02/2016,1:36:35,chinese,male,thin,25.0,baby,big,purple,traditional,green,long_sleeve,blue,long,blankets,6,8,no,24.0,0.0,17.0,3.119507888,101.7047918,3.0,Kuala Lumpur,Kuala Lumpur,55200,25.9,88.75,7.2,Partially cloudy,2016-02-20,2016-02-20 01:36:35,False,5,1
161,07/01/2016,23:18:53,foreigner,female,fat,21.0,young,big,blue,traditional,orange,short_sleeve,yellow,short,blankets,5,10,no,54.0,5.0,8.0,3.134997688,101.7743947,1.0,Majlis Perbandaran Ampang Jaya,Selangor,68000,27.4,80.9,5.0,Partially cloudy,2016-01-07,2016-01-07 23:18:53,False,3,23
162,10/12/2015,22:48:53,indian,female,moderate,54.0,baby,big,black,casual,brown,short_sleeve,blue,long,blankets,3,7,yes,42.0,3.0,10.0,3.117399384,101.7489589,3.0,Majlis Perbandaran Ampang Jaya,Selangor,55300,26.0,94.23,1.7,Partially cloudy,2015-12-10,2015-12-10 22:48:53,False,3,22
163,21/12/2015,15:23:50,indian,female,moderate,53.0,no_kids,big,grey,traditional,black,long_sleeve,blue,short,blankets,3,10,no,44.0,2.0,19.0,3.101844838,101.7101322,2.0,Kuala Lumpur,Kuala Lumpur,51020,32.5,61.05,17.7,Partially cloudy,2015-12-21,2015-12-21 15:23:50,False,0,15
164,20/12/2015,14:00:22,malay,male,fat,34.0,no_kids,small,yellow,formal,orange,short_sleeve,blue,long,clothes,3,10,yes,36.0,5.0,7.0,3.169603587,101.7157942,2.0,Kuala Lumpur,Kuala Lumpur,10024,30.9,66.71,10.9,Partially cloudy,2015-12-20,2015-12-20 14:00:22,False,6,14
165,20/12/2015,14:07:49,malay,male,fat,42.0,toddler,small,green,casual,green,long_sleeve,white,short,blankets,5,8,no,51.0,2.0,18.0,3.10308636,101.7005098,2.0,Kuala Lumpur,Kuala Lumpur,58100,30.9,66.7,10.9,Partially cloudy,2015-12-20,2015-12-20 14:07:49,False,6,14
166,09/01/2016,9:30:58,malay,female,fat,54.0,toddler,big,yellow,traditional,red,short_sleeve,black,short,blankets,5,7,yes,20.0,0.0,12.0,3.143818547,101.709315,3.0,Kuala Lumpur,Kuala Lumpur,50200,27.1,85.92,5.2,Partially cloudy,2016-01-09,2016-01-09 09:30:58,False,5,9
167,01/12/2015,17:18:19,malay,male,thin,55.0,no_kids,small,purple,formal,white,short_sleeve,blue,short,clothes,6,7,no,55.0,3.0,13.0,3.103120426,101.7470348,2.0,Kuala Lumpur,Kuala Lumpur,56100,26.1,89.48,7.6,Partially cloudy,2015-12-01,2015-12-01 17:18:19,False,1,17
168,06/12/2015,3:07:17,malay,male,thin,57.0,no_kids,small,brown,formal,brown,short_sleeve,pink,long,clothes,5,7,no,17.0,3.0,11.0,3.166608393,101.7083215,2.0,Kuala Lumpur,Kuala Lumpur,50400,25.1,93.46,1.0,Partially cloudy,2015-12-06,2015-12-06 03:07:17,False,6,3
169,18/12/2015,11:07:08,foreigner,female,fat,47.0,young,small,blue,formal,grey,long_sleeve,white,long,blankets,5,10,yes,31.0,0.0,15.0,3.100898647,101.7024457,1.0,Kuala Lumpur,Kuala Lumpur,51020,29.0,65.88,5.1,Partially cloudy,2015-12-18,2015-12-18 11:07:08,False,4,11
170,01/01/2016,13:48:19,chinese,male,fat,47.0,young,small,red,traditional,white,short_sleeve,green,short,blankets,5,8,yes,58.0,0.0,11.0,3.144043423,101.7098017,2.0,Kuala Lumpur,Kuala Lumpur,55100,28.9,71.29,4.6,Partially cloudy,2016-01-01,2016-01-01 13:48:19,False,4,13
171,04/02/2016,3:43:26,foreigner,male,fat,18.0,toddler,small,orange,casual,yellow,long_sleeve,white,short,blankets,3,7,no,29.0,1.0,19.0,3.126557235,101.748588,2.0,Majlis Perbandaran Ampang Jaya,Selangor,51500,24.9,88.68,2.4,Partially cloudy,2016-02-04,2016-02-04 03:43:26,False,3,3
172,12/12/2015,11:42:41,indian,female,fat,47.0,baby,big,purple,traditional,blue,long_sleeve,pink,long,clothes,4,8,yes,42.0,3.0,20.0,3.092977133,101.7332935,2.0,Kuala Lumpur,Kuala Lumpur,56100,30.0,71.02,5.0,Partially cloudy,2015-12-12,2015-12-12 11:42:41,False,5,11
173,01/12/2015,6:51:30,malay,male,moderate,29.0,toddler,small,red,traditional,green,long_sleeve,white,long,blankets,4,8,no,49.0,3.0,17.0,3.17882996,101.781775,2.0,Majlis Perbandaran Ampang Jaya,Selangor,68000,24.0,94.15,1.8,Partially cloudy,2015-12-01,2015-12-01 06:51:30,False,1,6
