Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,City,State,Postcode,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Formatted_Date,Datetime
20/10/2015,23:08:44,indian,male,thin,33.0,no,no_kids,small,,casual,white,short_sleeve,black,long,,5,10,no,27.0,0.0,8.0,2.957446652,101.6609054,3.0,Sepang,Selangor,62300,27.0,30.7,25.0,88.63,0.0,0,,0.0,0.0,,1.8,14.0,1011.1,92.9,0.9,0.0,,0,,Overcast,fog,"48647099999,48650099999,WMSA,WMKK",2015-10-20,2015-10-20 23:08:44
20/10/2015,23:08:44,indian,male,moderate,49.0,,no_kids,small,white,formal,blue,long sleeve,black,long,clothes,6,10,yes,38.0,3.0,21.0,2.929765556,101.685258,2.0,Putrajaya,Putrajaya,62250,27.0,30.6,24.9,88.31,0.0,0,,0.0,0.0,,1.8,19.0,1011.0,91.5,1.3,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-20,2015-10-20 23:08:44
20/10/2015,23:15:42,malay,male,thin,42.0,no,no_kids,,red,casual,brown,long sleeve,,long,blankets,4,8,,24.0,3.0,19.0,2.943371984,101.7466686,2.0,Sepang,Selangor,43650,27.0,30.6,24.9,88.28,0.0,0,,0.0,0.0,,1.8,20.0,1011.0,91.3,1.3,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-20,2015-10-20 23:15:42
20/10/2015,0:04:56,malay,female,moderate,45.0,no,no_kids,big,pink,formal,red,long sleeve,black,long,blankets,3,7,no,26.0,2.0,16.0,2.919387484,101.6704071,2.0,Sepang,Selangor,62100,27.0,30.3,24.3,85.44,0.0,0,,0.0,0.0,,5.0,297.0,,91.3,2.3,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-20,2015-10-20 00:04:56
21/10/2015,2:17:42,indian,,thin,30.0,no,no_kids,,white,casual,black,short_sleeve,white,short,clothes,6,7,no,13.0,2.0,13.0,2.92153352,101.6713196,,Sepang,Selangor,62100,26.0,26.0,24.4,90.38,0.0,0,,0.0,0.0,,2.3,31.0,1010.0,91.4,1.3,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 02:17:42
21/10/2015,7:35:52,indian,,fat,44.0,no,no_kids,small,blue,casual,blue,,white,short,clothes,4,8,no,17.0,3.0,10.0,2.910196243,101.6711649,1.0,Sepang,Selangor,62100,25.0,25.0,23.3,90.35,0.0,0,,0.0,0.0,,2.5,57.0,,100.0,0.7,26.5,0.1,0,,Overcast,fog,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 07:35:52
21/10/2015,7:58:48,chinese,,moderate,54.0,no,no_kids,big,,,blue,short_sleeve,,long,clothes,3,7,no,53.0,0.0,14.0,2.965247798,101.6639004,3.0,Putrajaya,Putrajaya,62300,25.0,25.0,23.6,91.69,0.0,0,,0.0,0.0,,1.6,43.0,,100.0,0.4,26.5,0.1,0,,Overcast,fog,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 07:58:48
21/10/2015,11:21:04,chinese,,thin,43.0,no,no_kids,big,yellow,casual,grey,short_sleeve,white,long,clothes,3,8,no,11.0,3.0,18.0,2.929160659,101.7405425,2.0,Sepang,Selangor,63450,30.0,35.1,23.9,69.88,0.0,0,,0.0,0.0,,10.6,133.0,1011.6,91.0,2.4,691.0,2.5,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 11:21:04
21/10/2015,11:56:35,malay,male,thin,32.0,no,,,,casual,brown,short_sleeve,blue_jeans,long,clothes,4,8,yes,12.0,3.0,9.0,2.954092424,101.6897865,,Putrajaya,Putrajaya,62250,30.0,35.1,24.0,69.97,0.0,0,,0.0,0.0,,10.3,135.0,1011.7,92.3,2.1,691.0,2.5,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 11:56:35
21/10/2015,11:56:35,malay,,,29.0,no,,big,red,casual,grey,short_sleeve,brown,long,clothes,5,8,no,41.0,5.0,16.0,2.957506738,101.6430859,1.0,Sepang,Selangor,47120,30.0,35.2,24.0,70.03,0.0,0,,0.0,0.0,,10.2,136.0,1011.7,93.3,1.9,691.0,2.5,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 11:56:35
21/10/2015,12:01:57,chinese,male,thin,40.0,no,,small,white,casual,red,short_sleeve,,long,clothes,3,9,yes,49.0,0.0,21.0,2.93563453,101.6424992,3.0,Sepang,Selangor,63200,31.0,36.5,24.0,66.38,0.0,0,,0.0,0.0,,9.4,149.0,,92.3,1.5,766.8,2.8,8,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 12:01:57
21/10/2015,12:01:57,chinese,,thin,31.0,no,,big,white,casual,black,short_sleeve,grey,long,clothes,5,8,no,25.0,1.0,10.0,2.919485995,101.6453034,3.0,Sepang,Selangor,63000,31.0,36.5,24.0,66.38,0.0,0,,0.0,0.0,,9.4,148.0,,91.7,1.6,766.8,2.8,8,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 12:01:57
21/10/2015,12:32:17,malay,female,thin,31.0,no,no_kids,big,red,casual,blue,long sleeve,black,long,clothes,5,10,no,27.0,1.0,7.0,2.92845186,101.6737553,2.0,Putrajaya,Putrajaya,62250,31.0,36.5,24.0,66.38,0.0,0,,0.0,0.0,,9.4,148.0,,91.6,1.6,766.8,2.8,8,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 12:32:17
21/10/2015,12:44:01,chinese,male,thin,54.0,no,no_kids,small,white,casual,red,short_sleeve,black,long,,3,8,no,15.0,0.0,11.0,2.969405623,101.6598108,2.0,Sepang,Selangor,47110,31.0,36.5,24.0,66.38,0.0,0,,0.0,0.0,,9.4,152.0,,93.5,1.4,766.8,2.8,8,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 12:44:01
21/10/2015,13:04:37,malay,female,thin,,no,no_kids,big,red,casual,white,long sleeve,black,long,clothes,6,10,no,60.0,2.0,21.0,2.936189794,101.7247492,1.0,Putrajaya,Putrajaya,62050,32.0,37.5,23.7,61.44,0.0,0,,0.0,0.0,,11.8,150.0,,91.3,2.3,775.8,2.8,8,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 13:04:37
21/10/2015,13:04:37,malay,male,moderate,,no,no_kids,small,white,casual,green,short_sleeve,blue_jeans,long,clothes,5,7,no,54.0,4.0,21.0,2.960194395,101.7175065,2.0,Sepang,Selangor,62500,32.0,37.4,23.6,61.07,0.0,0,,0.0,0.0,,12.0,147.0,,92.1,2.1,775.8,2.8,8,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 13:04:37
21/10/2015,14:18:47,chinese,female,fat,45.0,no,no_kids,big,blue,casual,grey,long sleeve,white,long,clothes,3,10,yes,50.0,5.0,7.0,2.923278148,101.6872035,2.0,Putrajaya,Putrajaya,62675,32.1,37.5,23.5,60.75,0.0,0,,0.0,0.0,,13.6,160.0,1008.7,91.2,2.3,701.5,2.5,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 14:18:47
21/10/2015,14:30:07,malay,,,38.0,yes,toddler,big,white,casual,grey,,black,long,clothes,3,7,no,12.0,1.0,7.0,2.916170107,101.650825,1.0,Sepang,Selangor,63000,32.1,37.5,23.5,60.67,0.0,0,,0.0,0.0,,13.6,160.0,1008.7,91.5,2.3,701.5,2.5,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 14:30:07
21/10/2015,14:32:50,malay,female,moderate,48.0,yes,young,big,blue,traditional,green,long sleeve,white,long,clothes,5,9,yes,35.0,1.0,13.0,2.933630644,101.7161121,1.0,Putrajaya,Putrajaya,62000,32.1,37.5,23.5,60.75,0.0,0,,0.0,0.0,,13.6,160.0,1008.7,91.3,2.3,701.5,2.5,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 14:32:50
21/10/2015,14:51:37,chinese,female,thin,,no,no_kids,big,black,casual,red,short_sleeve,brown,short,clothes,3,9,no,45.0,1.0,19.0,2.939977736,101.7336849,1.0,Putrajaya,Putrajaya,62050,32.1,37.5,23.5,60.74,0.0,0,,0.0,0.0,,13.6,160.0,1008.7,91.3,2.3,701.5,2.5,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 14:51:37
21/10/2015,15:05:32,malay,female,,42.0,yes,toddler,big,blue,,purple,long sleeve,purple,long,blankets,4,8,,48.0,0.0,12.0,2.96126395,101.6322195,1.0,Sepang,Selangor,47120,32.6,38.0,23.4,58.49,0.0,0,,0.0,0.0,,10.8,136.0,,93.7,1.8,581.0,2.1,6,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 15:05:32
21/10/2015,16:53:36,,,moderate,53.0,no,no_kids,small,white,casual,blue,short_sleeve,yellow,short,clothes,4,9,,14.0,2.0,12.0,2.942903902,101.7007535,2.0,Putrajaya,Putrajaya,62519,31.8,37.2,23.6,61.94,0.0,0,,0.0,0.0,,13.7,162.0,,91.7,2.6,412.1,1.5,4,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 16:53:36
21/10/2015,19:35:17,malay,female,fat,40.0,no,no_kids,big,,,brown,long sleeve,brown,long,clothes,6,8,no,15.0,0.0,17.0,2.970403509,101.6312264,1.0,Sepang,Selangor,47120,29.6,35.2,24.6,74.57,0.0,0,,0.0,0.0,,9.1,146.0,,94.2,2.4,0.9,0.0,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 19:35:17
21/10/2015,19:35:17,malay,female,moderate,53.0,no,no_kids,big,white,traditional,purple,long sleeve,purple,long,,4,7,yes,26.0,5.0,16.0,2.940293857,101.6527689,2.0,Sepang,Selangor,63200,29.5,34.8,24.5,74.54,0.0,0,,0.0,0.0,,8.1,145.0,,92.4,2.5,0.9,0.0,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 19:35:17
21/10/2015,19:35:17,indian,male,fat,49.0,no,no_kids,big,black,casual,black,short_sleeve,blue_jeans,long,clothes,3,7,no,48.0,0.0,7.0,2.906898887,101.6981818,,Sepang,Selangor,62150,29.3,34.2,24.3,74.51,0.0,0,,0.0,0.0,,6.9,143.0,,90.7,2.7,0.9,0.0,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 19:35:17
21/10/2015,21:13:41,malay,male,thin,52.0,,no_kids,big,black,traditional,,long sleeve,brown,long,clothes,6,10,no,55.0,1.0,13.0,2.957185786,101.7204164,,Sepang,Selangor,62500,28.4,32.7,24.0,76.99,0.0,0,,0.0,0.0,,3.6,139.0,,92.0,2.7,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 21:13:41
21/10/2015,21:13:41,malay,male,thin,32.0,no,no_kids,big,white,casual,black,short_sleeve,black,long,clothes,6,8,,43.0,4.0,18.0,2.90526394,101.6767583,1.0,Putrajaya,Putrajaya,62100,28.3,32.4,24.0,77.63,0.0,0,,0.0,0.0,,3.6,136.0,,90.8,3.2,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 21:13:41
21/10/2015,21:13:41,chinese,male,moderate,34.0,,no_kids,big,blue,casual,,short_sleeve,red,short,clothes,5,9,yes,50.0,3.0,13.0,2.906258654,101.6578782,1.0,Sepang,Selangor,62200,28.3,32.5,24.0,77.49,0.0,0,,0.0,0.0,,3.6,136.0,,91.1,3.1,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 21:13:41
21/10/2015,21:13:41,indian,male,thin,35.0,no,no_kids,big,white,formal,white,long sleeve,black,long,clothes,3,7,no,46.0,5.0,14.0,2.916636583,101.6540031,2.0,Sepang,Selangor,63000,28.4,32.6,24.0,77.27,0.0,0,,0.0,0.0,,3.6,137.0,,91.4,2.9,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-21,2015-10-21 21:13:41
22/10/2015,7:31:47,malay,female,moderate,49.0,no,no_kids,big,yellow,traditional,white,long sleeve,white,long,clothes,4,8,no,46.0,3.0,14.0,2.926865293,101.6613881,1.0,Sepang,Selangor,63200,25.0,25.0,22.4,85.48,0.0,0,,0.0,0.0,,2.9,15.0,,91.7,1.8,29.3,0.1,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 07:31:47
22/10/2015,9:19:35,malay,female,fat,33.0,,no_kids,big,white,,blue,long sleeve,black,long,clothes,5,7,no,55.0,2.0,21.0,2.970452804,101.6702865,3.0,Putrajaya,Putrajaya,62300,27.0,29.9,23.6,81.5,0.0,0,,0.0,0.0,,3.4,156.0,,93.3,2.4,414.3,1.5,4,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 09:19:35
22/10/2015,9:19:35,malay,female,,55.0,no,no_kids,big,blue,formal,grey,long sleeve,black,long,clothes,4,8,no,58.0,1.0,9.0,2.96568898,101.6499519,3.0,Sepang,Selangor,47110,27.0,29.9,23.6,81.6,0.0,0,,0.0,0.0,,3.3,159.0,,93.5,2.4,414.3,1.5,4,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 09:19:35
22/10/2015,9:48:38,chinese,female,,,no,no_kids,big,blue,casual,pink,short_sleeve,black,long,blankets,4,7,no,36.0,0.0,14.0,2.956566257,101.6357485,,Sepang,Selangor,47120,27.0,29.9,23.6,81.54,0.0,0,,0.0,0.0,,3.3,157.0,,93.4,2.4,414.3,1.5,4,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 09:48:38
22/10/2015,10:08:57,malay,male,moderate,55.0,no,no_kids,big,blue,casual,white,short_sleeve,yellow,long,clothes,3,8,yes,37.0,5.0,21.0,2.935513585,101.629123,3.0,Sepang,Selangor,47130,29.0,33.1,23.5,72.22,0.0,0,,0.0,0.0,,3.6,122.0,,92.6,2.5,621.3,2.2,6,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 10:08:57
22/10/2015,10:50:38,malay,female,thin,49.0,no,no_kids,big,blue,casual,brown,long sleeve,black,long,clothes,5,9,no,55.0,3.0,19.0,2.959821806,101.7412559,,Sepang,Selangor,62500,29.0,33.1,23.4,71.87,0.0,0,,0.0,0.0,,3.9,134.0,,91.8,2.6,621.3,2.2,6,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 10:50:38
22/10/2015,10:50:38,malay,male,thin,46.0,no,no_kids,big,black,casual,red,short_sleeve,white,long,clothes,3,8,yes,21.0,1.0,15.0,2.905601006,101.7392814,1.0,Sepang,Selangor,63450,29.0,32.9,23.2,71.08,0.0,0,,0.0,0.0,,4.6,164.0,,90.4,2.8,621.3,2.2,6,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 10:50:38
22/10/2015,13:14:43,foreigner ,female,moderate,41.0,no,no_kids,big,white,casual,white,short_sleeve,white,long,clothes,5,10,no,56.0,2.0,16.0,2.957273201,101.6710524,,Putrajaya,Putrajaya,62300,32.5,38.6,24.0,60.94,0.0,0,,0.0,0.0,,7.6,145.0,,89.0,3.5,851.5,3.1,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 13:14:43
22/10/2015,13:17:51,,female,fat,,no,no_kids,big,blue,formal,pink,long sleeve,black,long,clothes,3,7,,36.0,3.0,17.0,2.966717465,101.6636236,3.0,Sepang,Selangor,62300,32.6,38.7,24.0,60.76,0.0,0,,0.0,0.0,,7.6,144.0,,89.0,3.4,851.5,3.1,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 13:17:51
22/10/2015,13:17:51,malay,male,fat,41.0,no,no_kids,big,,casual,green,short_sleeve,black,long,clothes,3,10,no,29.0,5.0,15.0,2.93177387,101.6399451,1.0,Sepang,Selangor,63000,32.5,38.5,24.0,61.13,0.0,0,,0.0,0.0,,7.6,145.0,,89.0,3.5,851.5,3.1,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 13:17:51
22/10/2015,14:38:23,,male,moderate,55.0,no,no_kids,small,,casual,brown,short_sleeve,grey,long,clothes,4,8,yes,37.0,3.0,10.0,2.949095496,101.6319816,3.0,Sepang,Selangor,47130,32.9,37.9,23.0,56.06,0.0,0,,0.0,0.0,,11.0,151.0,1009.1,89.0,3.9,747.8,2.7,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 14:38:23
22/10/2015,15:10:04,malay,female,moderate,34.0,no,no_kids,small,,casual,red,,purple,long,clothes,4,7,no,20.0,2.0,15.0,2.937062467,101.7095382,3.0,Putrajaya,Putrajaya,62000,32.4,37.3,23.0,57.84,0.0,0,,0.0,0.0,,10.2,173.0,,89.0,4.3,602.8,2.2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 15:10:04
22/10/2015,15:42:25,malay,female,fat,40.0,no,no_kids,big,blue,casual,green,long sleeve,black,long,clothes,6,10,no,30.0,0.0,7.0,2.960587491,101.6462615,2.0,Sepang,Selangor,47120,32.6,37.5,23.0,57.18,0.0,0,,0.0,0.0,,8.7,169.0,,89.0,3.9,602.8,2.2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 15:42:25
22/10/2015,18:42:40,indian,male,fat,44.0,no,no_kids,,white,casual,,short_sleeve,grey,short,clothes,5,7,,25.0,2.0,14.0,2.955890826,101.7137964,1.0,Putrajaya,Putrajaya,62500,30.4,35.7,24.0,68.58,0.0,0,,0.0,0.0,,10.9,164.0,,89.0,5.6,58.1,0.2,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 18:42:40
22/10/2015,19:48:07,chinese,male,thin,50.0,yes,baby,big,blue,casual,black,short_sleeve,black,long,clothes,3,10,no,19.0,0.0,13.0,2.942284986,101.6978443,2.0,Putrajaya,Putrajaya,62519,29.4,34.2,24.0,72.77,0.0,0,,0.0,0.0,,7.0,164.0,,89.0,5.8,0.8,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 19:48:07
22/10/2015,20:23:30,foreigner ,male,moderate,54.0,no,no_kids,big,blue,casual,black,,black,long,clothes,3,7,no,23.0,4.0,16.0,2.909529395,101.6997223,1.0,Sepang,Selangor,62150,28.4,32.1,23.4,74.31,0.0,0,,0.0,0.0,,5.4,143.0,1009.5,89.0,6.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 20:23:30
22/10/2015,20:49:14,chinese,male,thin,,no,no_kids,big,black,casual,black,short_sleeve,blue_jeans,long,clothes,5,8,no,46.0,4.0,9.0,2.929831259,101.7314182,3.0,Sepang,Selangor,63450,28.4,32.2,23.4,74.3,0.0,0,,0.0,0.0,,5.4,143.0,1009.5,89.0,6.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 20:49:14
22/10/2015,22:10:13,,male,moderate,32.0,no,no_kids,big,,,green,,brown,short,clothes,3,9,no,50.0,3.0,9.0,2.925045336,101.6968892,3.0,Putrajaya,Putrajaya,62150,28.0,31.5,23.3,75.81,0.0,0,,0.0,0.0,,5.0,80.0,,89.0,7.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 22:10:13
22/10/2015,22:52:01,,female,thin,32.0,no,no_kids,big,blue,casual,,short_sleeve,brown,short,clothes,3,9,no,59.0,4.0,7.0,2.932982259,101.7324483,1.0,Putrajaya,Putrajaya,62050,28.0,31.5,23.3,75.77,0.0,0,,0.0,0.0,,5.1,81.0,,89.0,7.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 22:52:01
22/10/2015,23:18:33,indian,male,fat,47.0,no,no_kids,big,,casual,blue,short_sleeve,black,short,clothes,6,7,no,15.0,2.0,17.0,2.920905791,101.6378199,1.0,Sepang,Selangor,63000,27.9,31.4,23.5,77.3,0.0,0,,0.0,0.0,,3.2,104.0,1011.6,89.0,6.9,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-10-22,2015-10-22 23:18:33
23/10/2015,1:09:08,chinese,female,fat,30.0,yes,toddler,big,red,casual,red,short_sleeve,green,short,clothes,6,10,no,22.0,5.0,20.0,2.955510695,101.6774643,2.0,Putrajaya,Putrajaya,61250,27.5,31.1,24.0,81.2,0.0,0,,0.0,0.0,,1.8,243.0,,89.0,6.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-10-23,2015-10-23 01:09:08
23/10/2015,1:31:55,chinese,male,fat,,no,no_kids,big,yellow,casual,brown,short_sleeve,black,long,,3,8,yes,50.0,5.0,,2.944350333,101.6316005,3.0,Sepang,Selangor,63200,27.5,31.0,24.0,81.38,0.0,0,,0.0,0.0,,1.8,249.0,,89.0,5.9,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-10-23,2015-10-23 01:31:55
23/10/2015,1:52:36,indian,female,fat,39.0,no,no_kids,big,white,casual,grey,short_sleeve,black,long,,3,10,no,60.0,0.0,8.0,2.969741447,101.7326093,1.0,Sepang,Selangor,62502,27.5,31.1,24.0,81.05,0.0,0,,0.0,0.0,,1.8,238.0,,89.0,6.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-10-23,2015-10-23 01:52:36
23/10/2015,2:48:52,malay,male,fat,40.0,no,no_kids,big,black,casual,blue,,grey,long,clothes,5,7,no,22.0,3.0,,2.946782315,101.6304899,3.0,Sepang,Selangor,47130,27.1,30.5,24.3,84.91,0.0,0,,0.0,0.0,,1.8,197.0,1009.7,89.0,5.8,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-10-23,2015-10-23 02:48:52
23/10/2015,4:35:37,indian,male,moderate,,no,no_kids,big,yellow,formal,white,short_sleeve,black,long,clothes,5,8,no,52.0,1.0,18.0,2.92958325,101.7446153,3.0,Sepang,Selangor,63450,26.7,29.2,23.3,81.67,0.0,0,,0.0,0.0,,3.1,191.0,,89.0,6.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-10-23,2015-10-23 04:35:37
23/10/2015,7:07:53,,female,fat,52.0,yes,baby,big,red,casual,white,short_sleeve,black,long,clothes,5,7,yes,15.0,0.0,19.0,2.950801571,101.6475723,3.0,Sepang,Selangor,47120,26.0,26.0,23.5,86.25,0.0,0,,0.0,0.0,,0.9,39.0,,89.0,4.0,25.3,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-10-23,2015-10-23 07:07:53
23/10/2015,7:31:00,malay,male,fat,33.0,no,no_kids,big,red,casual,red,long sleeve,brown,short,clothes,3,7,no,29.0,3.0,,2.935362189,101.7431844,3.0,Sepang,Selangor,63450,26.0,26.0,23.3,85.21,0.0,0,,0.0,0.0,,1.2,48.0,,89.0,4.4,25.3,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-10-23,2015-10-23 07:31:00
23/10/2015,10:27:02,chinese,male,thin,,no,no_kids,big,red,formal,white,short_sleeve,black,long,clothes,5,9,yes,44.0,2.0,15.0,2.940545969,101.6313899,1.0,Sepang,Selangor,63200,30.0,35.1,24.0,70.36,0.0,0,,0.0,0.0,,4.5,60.0,,57.7,3.5,580.3,2.1,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-10-23,2015-10-23 10:27:02
23/10/2015,11:14:22,,male,fat,53.0,yes,baby,big,grey,casual,red,short_sleeve,,long,clothes,3,9,no,58.0,4.0,13.0,2.94649583,101.6606522,3.0,Sepang,Selangor,62300,31.4,36.9,23.8,64.08,0.0,0,,0.0,0.0,,9.4,140.0,1010.6,100.0,1.5,746.8,2.7,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-23,2015-10-23 11:14:22
23/10/2015,11:17:03,malay,female,moderate,53.0,yes,toddler,big,,formal,pink,,black,long,clothes,4,7,no,23.0,3.0,7.0,2.91005925,101.6762791,2.0,Putrajaya,Putrajaya,62100,31.3,36.7,23.8,64.57,0.0,0,,0.0,0.0,,10.1,136.0,1010.5,100.0,1.3,746.8,2.7,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-23,2015-10-23 11:17:03
23/10/2015,11:54:36,indian,male,,40.0,no,no_kids,small,green,formal,white,short_sleeve,black,,clothes,3,9,no,58.0,0.0,21.0,2.942211723,101.6304912,1.0,Sepang,Selangor,47130,31.4,36.9,23.8,63.97,0.0,0,,0.0,0.0,,9.3,140.0,1010.6,100.0,1.5,746.8,2.7,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-23,2015-10-23 11:54:36
23/10/2015,11:59:37,malay,male,moderate,40.0,no,no_kids,big,white,formal,white,short_sleeve,grey,long,clothes,4,10,no,53.0,1.0,8.0,2.942248354,101.6891296,3.0,Putrajaya,Putrajaya,62514,31.4,36.8,23.8,64.27,0.0,0,,0.0,0.0,,9.7,138.0,1010.6,100.0,1.4,746.8,2.7,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-23,2015-10-23 11:59:37
23/10/2015,12:00:06,malay,,fat,52.0,no,no_kids,big,blue,,black,long sleeve,black,long,clothes,6,10,no,48.0,1.0,13.0,2.958675928,101.6787285,3.0,Putrajaya,Putrajaya,62300,32.5,38.6,24.0,60.97,0.0,0,,0.0,0.0,,13.9,140.0,,100.0,1.5,842.3,3.0,8,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-23,2015-10-23 12:00:06
23/10/2015,12:00:06,indian,male,fat,44.0,no,no_kids,big,white,casual,black,short_sleeve,grey,long,,4,10,no,19.0,5.0,,2.941856911,101.7165176,,Putrajaya,Putrajaya,62000,32.4,38.4,24.0,61.41,0.0,0,,0.0,0.0,,14.1,137.0,,100.0,1.4,842.3,3.0,8,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-10-23,2015-10-23 12:00:06
